Links,Claims,,,
https://thelogicalindian.com//fact-check/bill-gates-arrest-vaccine-covid-19-coronavirus-21318,"A video which claims to show that the Italian Government is calling for Bill Gates' arrest is being circulated on YouTube, Twitter and Facebook",,,26-May-20
https://thelogicalindian.com//fact-check/pakistan-plane-crash-viral-video-21317,The Logical Indian Fact check team investigates the claim that Viral video shows actual footage of the Pakistan passenger plane crash in Karachi,,,26-May-20
https://thelogicalindian.com//fact-check/modi-chowkidar-chor-hai-bengal-cyclone-amphan-21297,The Logical Indian Fact Check team investigates the claim that Modi was greeted with chants of 'Chowkidar Chor Hai' during his recent visit to Bengal after Cyclone Amphan,,,25-May-20
https://thelogicalindian.com//fact-check/government-5000-relief-funds-limited-time-offer-covid-19-lockdown-21295,"The Logical Indian Fact Check team investigates the claim that Government is giving a relief fund of ₹5,000 as a limited time offer",,,25-May-20
https://thelogicalindian.com//fact-check/unnao-rape-accused-kuldeep-singh-sengar-bail-21293,The Logical Indian Fact Check team investigates the claim that the Unnao rape accused ex-BJP MLA Kuldeep Singh Sengar has been given bail,,,25-May-20
https://thelogicalindian.com//fact-check/the-wire-gujarat-pib-fact-check-ventilator-covid-19-21278,PIB Fact-Check in a tweet had claimed that The Wire's report on Dhaman-I ventilators at Ahmedabad Civil Hospital being purchased and substandard was not true,,,25-May-20
https://thelogicalindian.com//fact-check/bill-gates-polio-vaccine-covid-19-gates-foundation-21270,"The Logical Indian Fact check team investigates the claim that Bill and Melinda Gates Foundation had tested polio vaccine in India between 2000 & 2017 and had paralysed 496,000 children",,,24-May-20
https://thelogicalindian.com//fact-check/mask-covid-19-coronavirus-pandemic-n-95-21267,The Logical Indian Fact Check team investigates the claim that Homemade/Cloth masks are ineffective at protecting against the spread of COVID-19,,,24-May-20
https://thelogicalindian.com//fact-check/hindu-ritual-immersion-covid-19-coronavirus-21266,The Logical Indian Fact Check team investigates the claim that Indians are throwing away gods since they are apparently not providing protection against the pandemic,,,24-May-20
https://thelogicalindian.com//fact-check/cyclone-fani-amphan-west-bengal-odisha-21255,The Logical Indian Fact check team investigates a viral video shared with claim that it is showing strong winds was shot just before Cyclone Amphan made landfall in Bengal,,,23-May-20
https://thelogicalindian.com//fact-check/fact-checkcovid19-hyderabadlockdownviolationmadinamarket-21252,The Logical Indian Fact check team investigates the claim that people violated lockdown norms for Ramzan shopping,,,23-May-20
https://thelogicalindian.com//fact-check/fact-checkcovid19-coronavirus-zeenews-doctor-assaulted-21240,A video is circulating online which shows a man in a scuffle with a doctor,,,22-May-20
https://thelogicalindian.com//fact-check/fact-checkhindu-muslim-karnataka-muslim-women-communalism-21239,A viral video is circulating online which shows a group of men heckling Muslim women allegedly buying clothes for Ramzan from a non-Muslim shop,,,22-May-20
https://thelogicalindian.com//fact-check/indo-china-border-clash-viral-video-21237,A video is circulating online which show a verbal dispute between Indian and Chinese soldiers along the India-China border,,,22-May-20
https://thelogicalindian.com//fact-check/priyanka-gandhi-vadra-kumbh-mela-migrants-up-yogi-adityanath-21211,An image showing hundreds of buses standing in a row on a highway started doing the rounds on social media claiming that these are the buses Priyanka Gandhi arranged for the migrants,,,21-May-20
https://thelogicalindian.com//fact-check/social-distancing-covid-19-up-migrants-21210,The Logical Indian Fact Check Team investigates the claim that social distancing norms were disregarded in Uttar Pradesh as migrants were denied entry into the state,,,21-May-20
https://thelogicalindian.com//fact-check/hand-sanitizer-covid-19-coronavirus-pandemic-21198,The Logical Indian Fact Check team investigates the claim that hand sanitizers slowly become less effective after their expiration date,,,20-May-20
https://thelogicalindian.com//fact-check/fact-check-did-sp-leader-abu-azmis-supporters-chant-pakistan-zindabad-at-mumbai-railway-station-21195,The Logical Indian Fact check team investigates the claim that supporters of Samajwadi Party leader Abu Azmi chanted 'Pakistan Zindabad' at Mumbai Railway Station,,,20-May-20
https://thelogicalindian.com//fact-check/surgical-masks-covid-19-21191,According to the graphic the coloured side of the mask should be worn on the outside when one is sick and the white side (the filter part) should be on the outside when one is healthy,,,20-May-20
https://thelogicalindian.com//fact-check/tiranga-virus-tomato-maharashtra-coronavirus-covid-19-21170,"During the broadcast, a TV9 Bharatvarsh anchor can be heard saying that there is a new virus, a more dangerous version of Coronavirus",,,19-May-20
https://thelogicalindian.com//fact-check/bangladesh-viral-video-migrant-worker-21168,The Logical Indian Fact check team investigates the claim that a viral video shows migrant worker travelling back home amid lockdown,,,19-May-20
https://thelogicalindian.com//fact-check/smriti-irani-trolled-80-crore-families-21164,"Smriti Irani was mercilessly trolled online when her statement was mistranslated by the news channel, Aaj Tak",,,18-May-20
https://thelogicalindian.com//fact-check/fact-checkspecial-trains-sharmik-migrants-worker-lockdown-overcrowded-21138,The Logical Indian Fact Check Team investigates the claim that an overcrowded train carried migrants from Mumbai to West Bengal,,,17-May-20
https://thelogicalindian.com//fact-check/piyush-goyal-starvation-covid19-pandemic-lockdown-21134,"“We have gone through the entire three months without a single person starving,"" said Union Railways Minister Piyush Goyal",,,17-May-20
https://thelogicalindian.com//fact-check/delhi-lockdown-muslim-namaz-covid-19-21107,The Logical Indian Fact Check team investigates the claim that Muslims in Delhi violated the lockdown norms to pray offer namaz on road,,,15-May-20
https://thelogicalindian.com//fact-check/malaysia-mold-leather-good-malls-lockdown-covid-19-21103,The Logical Indian Fact check team investigates the claim that the viral photos showing mould on leather goods is from India,,,15-May-20
https://thelogicalindian.com//fact-check/vizag-gas-leak-covid-19-viral-video-21088,The Logical Indian Fact Check team investigates the claim that viral video shows Indians infected with COVID-19 lying unconscious on roads,,,14-May-20
https://thelogicalindian.com//fact-check/dalit-west-bengal-pakistan-hindu-muslim-21082,The Logical Indian Fact Check team investigates the claim that houses of Dalit Hindus are being burnt in Telinipara in West Bengal’s Hooghly district,,,14-May-20
https://thelogicalindian.com//fact-check/minor-gang-raped-rajasthan-tonk-police-21077,The Logical Indian Fact Check team investigates the claim that a viral image shows the minor who was gang-raped in Rajasthan’s Tonk,,,14-May-20
https://thelogicalindian.com//fact-check/rohingya-muslim-migrant-worker-lockdown-congress-21071,"The photo was found in a report by Pressenza an International News Agency, published back in 2017",,,13-May-20
https://thelogicalindian.com//fact-check/hindu-priest-vrindavan-communal-21069,The Logical Indian Fact Check team investigates the claim that a priest in Vrindavan was brutally attacked by two Bangladeshi Muslims for communal reasons,,,13-May-20
https://thelogicalindian.com//fact-check/telangana-government-ramadan-gifts-muslims-lockdown-21067,The Logical Indian Fact check team investigates the claim that the Telangana government is distributing Ramadan gifts to Muslims amid lockdown,,,13-May-20
https://thelogicalindian.com//fact-check/dr-devi-shetty-icmr-precautionary-steps-covid-19-21058,The Logical Indian Fact Check team investigates the claim that Dr Devi Shetty and ICMR has advised a list of over 22 precautionary steps against COVID-19 for the next year,,,13-May-20
https://thelogicalindian.com//fact-check/bill-gates-coronavirus-vaccine-crop-circle-microsoft-21056,"The Logical Indian Fact check team investigates the claim that a recent crop circle resembling a logo for Microsoft Windows and the ""crown"" shape associated with coronaviruses hints at a link between Bill Gates and the virus",,,13-May-20
https://thelogicalindian.com//fact-check/google-loc-india-map-pok-pakistan-jammu-and-kashmir-border-imd-21049,The Logical Indian Fact check team investigates the claim that Google has removed LoC from India’s map,,,12-May-20
https://thelogicalindian.com//fact-check/deer-lockdown-beach-odisha-covid-19-21048,The Logical Indian Fact Check team investigates the claim that a deer was spotted on the sea beach near Chandrabhaga on Puri-Konark Marine Drive road during lockdown,,,12-May-20
https://thelogicalindian.com//fact-check/air-india-social-distancing-norms-passengers-21035,The Logical Indian fact check team investigates the claim that Air India flouted social distancing norms and charged passengers three times the usual fare,,,11-May-20
https://thelogicalindian.com//fact-check/amit-shah-twitter-cancer-21024,The Logical Indian Fact check team investigates the claim that Amit Shah tweeted that he has been diagnosed with cancer,,,11-May-20
https://thelogicalindian.com//fact-check/migrant-workers-tickets-travel-train-central-government-state-government-21015,The Logical Indian Fact Check team investigates the claim that the central and state governments are paying for free travel of migrants,,,10-May-20
https://thelogicalindian.com//fact-check/mumbai-pune-lockdown-military-21008,The Logical Indian Fact Check team investigates the claim that Entire Mumbai and Pune will be under Military lockdown for 10 days,,,10-May-20
https://thelogicalindian.com//fact-check/bill-gates-vaccine-covid-19-bill-melinda-gates-foundation-21007,A graphic has been going around that claims to show a “Center for Global Human Population Reduction” affiliated with the Bill & Melinda Gates Foundation,,,10-May-20
https://thelogicalindian.com//fact-check/pakistan-ians-imran-khan-covid-19-flattening-curve-21001,The Logical Indian Fact check team investigates the claim that Pakistan PM Imran Khan said the COVID-19 curve was flattening after he read the graph upside down,,,9-May-20
https://thelogicalindian.com//fact-check/aamir-khan-donate-rs-15000-sacks-one-kilo-20984,"The Logical Indian Fact check team investigates the claim that Aamir Khan donated Rs 15,000 to the poor in sacks of one kilo each",,,8-May-20
https://thelogicalindian.com//fact-check/department-of-telecom-india-free-internet-20975,"The Logical Indian Fact Check team investigates the claim that Department of telecom in India has made internet free till May 17, 2020",,,7-May-20
https://thelogicalindian.com//fact-check/beer-liquor-bjp-women-saffron-20968,"According to the caption of viral posts, netizens claim that the woman drinking beer is a BJP leader",,,7-May-20
https://thelogicalindian.com//fact-check/safoora-zargar-jamia-millia-islamia-unmarried-pregnant-20936,Safoora is a 27-year-old M,,,5-May-20
https://thelogicalindian.com//fact-check/rashtriya-shikshit-berojgar-yojana-government-of-india-financial-aid-rs-50000-ration-card-20934,"The Logical Indian Fact Check investigates the claim that under the 'Rashtriya Shikshit Berojgar Yojana', Government of India will provide financial aid of Rs 50,000 to ration cardholders",,,5-May-20
https://thelogicalindian.com//fact-check/who-dr-gauden-galea-meat-covid-19-coronavirus-vegetarian-20925,"A screenshot of the viral video clip is being shared with the claims that according to a WHO report, no vegetarian person in the world has been found to have coronavirus",,,5-May-20
https://thelogicalindian.com//fact-check/china-dollar-peg-stock-exchange-transactions-20913,The Logical Indian Fact check team investigates the claim that China has decided to cancel the Dollar peg in stock exchange transactions,,,4-May-20
https://thelogicalindian.com//fact-check/aimim-waris-pathan-mosques-lockdown-20906,The Logical Indian Fact Check team investigates the claim that AIMIM leader Waris Pathan threatened cops to open mosques despite lockdown,,,4-May-20
https://thelogicalindian.com//fact-check/umar-khalid-delhi-riot-uapa-fir-united-against-hate-20901,The Logical Indian Fact Check team investigates the claim that Umar Khalid made inciting comments in his speech,,,3-May-20
https://thelogicalindian.com//fact-check/rishi-kapoor-death-video-hospital-20893,The Logical Indian Fact check team investigated the claim that the video of Rishi Kapoor blessing his fan in the hospital was his last visual,,,3-May-20
https://thelogicalindian.com//fact-check/nobel-laureate-dr-tasuku-honjo-coronavirus-not-natural-laboratory-wuhan-20891,The Logical Indian Fact check team investigated the claims that Nobel laureate Dr Tasuku Honjo has mentioned that the 'coronavirus is not natural' and that he has worked in a laboratory in Wuhan,,,2-May-20
https://thelogicalindian.com//fact-check/rss-attacked-hindu-kashmiri-muslim-ramadan-20851,"The Logical Indian Fact Check team investigates the claim that ""RSS goons"" attacked a Hindu woman for helping a Kashmiri Muslim girl during Ramadan",,,30-Apr-20
https://thelogicalindian.com//fact-check/leopard-punjab-lockdown-20838,The Logical Indian Fact check team investigates the claim that a Leopard was spotted roaming the streets in Punjab,,,29-Apr-20
https://thelogicalindian.com//fact-check/first-participant-uk-covid-19-vaccine-trial-died-20814,The Logical Indian fact check team investigates the claim that the first participant in a UK COVID-19 vaccine trial has died,,,28-Apr-20
https://thelogicalindian.com//fact-check/palghar-lynching-shiraz-bulsara-prabhu-pradip-prabhu-kashtakari-sanghatana-20812,"The false posts claim that Pradip Prabhu and Shiraz Bulsara, associated with an organisation called Kashtakari Sangathana and are campaigning for the bail of the people arrested in relation to the lynching incident",,,28-Apr-20
https://thelogicalindian.com//fact-check/mizoram-myanmar-social-distancing-marketplace-20777,The Logical Indian Fact Check team investigates the claim that images showing strict social distancing in the market place is from Mizoram,,,26-Apr-20
https://thelogicalindian.com//fact-check/ministry-of-tourism-circular-restaurants-shut-october-20710,"The Logical Indian Fact Check team investigates the claim that the Ministry of Tourism has announced the closure of all restaurants, hotels and resorts till October 15",,,21-Apr-20
https://thelogicalindian.com//fact-check/arunachal-pradesh-rice-scarcity-lockdown-cobra-20697,"The Logical Indian fact check team investigates the claim that due to the scarcity of resources, people in Arunachal Pradesh are resorting to killing and eating snakes",,,21-Apr-20
https://thelogicalindian.com//fact-check/tablighi-jamaat-police-spitting-20667,"A 27-second video post claiming to show a Tablighi Jamaat member, linked to the congregation at Markaz Nizamuddin, spitting on police officers is being shared extensively on online platforms",,,19-Apr-20
https://thelogicalindian.com//fact-check/kalongi-seeds-honey-covid-19-hydroxychloroquine-20663,"The Logical Indian Fact check team investigates the claim that Kalonji or Nigella Sativa seeds have 100 per cent hydroxychloroquine, and its consumption with honey can prevent coronavirus",,,18-Apr-20
https://thelogicalindian.com//fact-check/jaaved-jaaferi-hindus-intolerant-muslim-vendors-coronavirus-hatred-20656,The Logical Indian Fact Check Team investigates the claim that Jaaved Jaaferi has tweeted that Hindus are being intolerant,,,17-Apr-20
https://thelogicalindian.com//fact-check/helicopter-money-telangana-cm-kalvakuntla-chandrashekhar-rao-20653,The Logical Indian fact check team investigates the claim that the government may throw money from helicopters,,,17-Apr-20
https://thelogicalindian.com//fact-check/covid-19-coronavirus-fake-video-seizures-20644,The Logical Indian Fact Check Team investigates a video claiming to show an infected COVID-19 person in distress outside a hospital,,,17-Apr-20
https://thelogicalindian.com//fact-check/ratan-tata-economy-covid19-20640,The Logical Indian Fact Check team investigates the claim that industrialist Ratan Tata spoke on the Indian economy bouncing back post COVID-19 pandemic,,,17-Apr-20
https://thelogicalindian.com//news/up-dalit-quarantine-refused-food-village-head-20594,"The village head, Lilawati Devi, who is a Dalit, went to the quarantine centre and prepared food for the five people lodged there due to the cook's absence on April 10, but a man refused to eat the food",,,14-Apr-20
https://thelogicalindian.com//fact-check/injected-spittle-fruit-bawana-dead-hindu-muslim-covid-19-coronavirus-20568,The Logical Indian Fact check team investigates the claim that a 22-year-old man was allegedly beaten to death in Delhi's Bawana after he was suspected of a conspiracy to spread COVID-19,,,12-Apr-20
https://thelogicalindian.com//fact-check/covid-19-coronavirus-dead-body-sea-dumped-20564,The Logical Indian Fact check team investigates the claim that dead bodies of patients suffering from COVID-19 are being dumped in the sea,,,11-Apr-20
https://thelogicalindian.com//fact-check/whatsapp-3-ticks-government-surveillance-20540,The Logical Indian Fact Check team investigates the claim that WhatsApp has introduced a new system to let users know when their messages are being noted by the government,,,10-Apr-20
https://thelogicalindian.com//fact-check/islamophobia-muslim-tablighi-jamaat-quarantine-20537,The Logical Indian Fact check team investigates the claim that a member of Tablighi Jamaat is misbehaving in a COVID-19 quarantine zone,,,9-Apr-20
https://thelogicalindian.com//fact-check/disaster-management-act-coronavirus-supreme-court-20523,The Logical Indian Fact Check team investigates the claim that 'Disaster Management Act' has been implemented under which no citizen is allowed to post any update on the novel coronavirus,,,9-Apr-20
https://thelogicalindian.com//fact-check/italy-croatia-hospital-beds-covid-19-coronavvirus-20517,The Logical Indian Fact Check team investigates the claim that Italy set up hospital beds on the streets,,,9-Apr-20
https://thelogicalindian.com//fact-check/tablighi-jamaat-amar-ujala-saharanpur-uttar-pradesh-20498,"The Logical Indian Fact check team investigates the claim that the members of the Tablighi Jamaat had asked for non-vegetarian food and defecated in the open at a quarantine facility located in Saharanpur, Uttar Pradesh",,,7-Apr-20
https://thelogicalindian.com//fact-check/lemon-baking-soda-coronavirus-covid-19-kills-20488,The logical Indian fact check team investigates the claim that lemon and baking soda can kill coronavirus,,,7-Apr-20
https://thelogicalindian.com//fact-check/lockdown-who-whatsapp-forward-20479,The Logical Indian Fact Check team investigates the claim that a standard set of protocol and procedures of lockdown exists and is being followed by the Indian Government,,,6-Apr-20
https://thelogicalindian.com//fact-check/fruit-vendor-spitting-fact-check-20465,"The video is being extensively shared on social media platforms including Twitter and Facebook and has also crept into Whatsapp groups with text saying the man in the video is spitting and putting his saliva on the fruits, thereby, infecting them",,,5-Apr-20
https://thelogicalindian.com//fact-check/muslim-spit-restaurant-covid-19-coronavirus-20457,The Logical Indian Fact Check team investigated the claim that Muslim owned restaurants are spitting in food to spread Coronavirus,,,4-Apr-20
https://thelogicalindian.com//fact-check/prince-charles-ayurveda-covid-19-coronavirus-20456,The Logical Indian Fact Check team investigates the claim that Prince Charles was cured of COVID-19 by Ayurveda,,,4-Apr-20
https://thelogicalindian.com//fact-check/covid19-muslim-sneeze-delhi-hazrat-nizamuddin-mosque-20436,The Logical Indian Fact Check team investigates the claim that people praying at the Hazrat Nizamuddin mosque in Delhi were sneezing on purpose to spread the novel Coronavirus,,,3-Apr-20
https://thelogicalindian.com//fact-check/muslim-lick-plates-coronavirus-covid-19-pandemic-20429,The Logical Indian Fact Check team investigates the claim that men from Dawoodi Bohra community licked plates to spread the novel Coronavirus,,,2-Apr-20
https://thelogicalindian.com//fact-check/who-covid-19-baked-advice-coronavirus-20419,The Logical Indian Fact Check team investigates the claim that WHO had advised against consuming baked items,,,2-Apr-20
https://thelogicalindian.com//fact-check/italy-covid-19-money-20417,The Logical Indian Fact Check team investigates the claim that Italians threw away money,,,1-Apr-20
https://thelogicalindian.com//fact-check/dr-ramesh-gupta-jantu-vigyan-book-covid-19-antihistamin-20403,"The Logical Indian Fact Check team investigates the claim that there is a cure for COVID-19, it is not a new disease",,,1-Apr-20
https://thelogicalindian.com//fact-check/lockdown-pm-modi-covid-19-internet-shutdown-20402,The Logical Indian fact check team investigated the claim that PM Modi announced internet shut down,,,31-Mar-20
https://thelogicalindian.com//fact-check/covid-19-lockdown-20388,The Logical Indian fact check team investigated the claim that the 21 days lockdown will be extended by a week to two months,,,31-Mar-20
https://thelogicalindian.com//fact-check/dead-body-coronavirus-covid-19-20387,The Logical Indian fact check team investigated the claim that the dead body of a COVID-19 patient transmits the novel coronavirus,,,31-Mar-20
https://thelogicalindian.com//fact-check/houseflies-covid-19-coronavirus-amitabh-bachchan-20372,The Logical Indian fact check team investigated the claim that Novel coronavirus can be transmitted by houseflies,,,30-Mar-20
https://thelogicalindian.com//fact-check/mp-government-shoot-at-sight-fact-check-20366,A social media posts pertaining to the lockdown is being widely circulated and is increasingly becoming a cause of concern among the citizens of Madhya Pradesh,,,29-Mar-20
https://thelogicalindian.com//fact-check/deer-ooty-coimbatore-coronaviruspandemic-covid19-lockdown-20363,The Logical Indian fact check team investigated the claim that a herd of deer was seen lounging on the Ooty-Coimbatore road,,,29-Mar-20
https://thelogicalindian.com//fact-check/korean-tv-series-prediction-coronavirus-outbreak-covid-19-20359,The Logical Indian fact check team investigated the claim that Netflix show 'My Secret Terrius' predicted the Coronavirus pandemic in 2018,,,29-Mar-20
https://thelogicalindian.com//fact-check/amit-shah-positive-covid-19-coronavirus-20346,The Logical Indian fact check team investigated the claim that Amit Shah has tested positive for COVID-19,,,27-Mar-20
https://thelogicalindian.com//fact-check/coronavirus-nagpur-covid-19-whatsapp-forward-audio-clip-20340,The Logical Indian fact check team investigated the claim that there are 59 confirmed positive cases of COVID-19 in Nagpur,,,27-Mar-20
https://thelogicalindian.com//fact-check/tea-cure-coronavirus-covid-19-whatsapp-forward-20328,The Logical Indian fact check team investigated the claim that drinking tea can cure COVID-19,,,26-Mar-20
https://thelogicalindian.com//fact-check/hantavirus-china-20320,The Logical Indian fact check team investigated the claim that a new disease outbreak caused by the Hantavirus has been detected in China,,,26-Mar-20
https://thelogicalindian.com//fact-check/chloroquin-covid-19-anti-malaria-drug-20307,The Logical Indian fact check team investigated the claim that Chloroquine can cure COVID-19,,,25-Mar-20
https://thelogicalindian.com//fact-check/xinhua-news-china-janta-curfew-covid-19-20297,"The Logical Indian's fact check team investigated the claim that China's national news agency, Xinhua, mocked India",,,24-Mar-20
https://thelogicalindian.com//fact-check/covid-19-testing-kit-vaccine-20296,The Logical Indian fact check team investigated the claim that Vaccine for COVID-19 is now available,,,24-Mar-20
https://thelogicalindian.com//fact-check/covid-19-cnbc-myths-20290,"The Logical Indian fact check team investigated the claim that a CNBC report has said that COVID-19 survives in the air for 8 hours, and 3-4 hours on paper and plastic",,,24-Mar-20
https://thelogicalindian.com//fact-check/gargoyle-italian-church-doctored-video-20288,The Logical Indian fact check team investigated the claim that an Italian church was attacked by Islamic forces,,,24-Mar-20
https://thelogicalindian.com//fact-check/coronavirus-clapping-vibration-janta-curfew-20283,"The 'Press Information Bureau Fact Check' Twitter account, which is responsible for debunking fake news related to government policies and schemes, has denied this viral message and tweeted",,,23-Mar-20
https://thelogicalindian.com//fact-check/vladimir-putin-russia-lions-coronavirus-covid-19-20278,"Recently it was claimed that Russian President, Vladimir Putin has released around 500 lions to make people stay indoors",,,23-Mar-20
https://thelogicalindian.com//fact-check/fact-check-italy-dolphins-spotted-20267,"Italians reported seeing wildlife such as swans, dolphins and fishes returning to city's clearer ports and canals due to a halt in the tourism, calling it a silver lining",,,22-Mar-20
https://thelogicalindian.com//fact-check/canada-pm-wife-covid-19-coronavirus-postive-test-20266,"The woman from the video seen having breathing difficulties while speaking is UK resident, Tara Lane Langston",,,22-Mar-20
https://thelogicalindian.com//fact-check/covid-19-bengaluru-chennai-spraying-chemicals-bbmp-20262,"Certain Facebook users claimed that the message has been issued by the Chandigarh health authorities, while some others claimed this will occur in Bengaluru",,,21-Mar-20
https://thelogicalindian.com//fact-check/malaysia-government-notice-covid-19-20258,The notice was circulated immediately after the Prime Minister's address to the nation on coronavirus preventive measures on Thursday,,,21-Mar-20
https://thelogicalindian.com//fact-check/delhi-airport-screening-international-passengers-20254,The viral videos were shot at the T3 of IGI Airport earlier,,,20-Mar-20
https://thelogicalindian.com//fact-check/covid-19-whatsapp-viral-audia-lockdown-coronavirus-outbreak-20253,"""Many 'lockdown' rumours are going viral on #WhatsApp and other social media platforms",,,20-Mar-20
https://thelogicalindian.com//fact-check/dettol-covid-19-coronavirus-outbreak-20251,A WhatsApp message claiming that antiseptic Dettol can ward off the novel Coronavirus is doing rounds on social media,,,20-Mar-20
https://thelogicalindian.com//fact-check/coronavirus-myths-covid-19-20226,The Logical Indian busts top 10 myths surrounding the deadly air-borne virus,,,18-Mar-20
https://thelogicalindian.com//fact-check/pm-modi-covid-19-free-masks-20222,The website: ''narendrmodiawasyojna,,,18-Mar-20
https://thelogicalindian.com//fact-check/viral-video-china-metro-station-covid-19-coronavirus-20210,"The video dates back to September 1, 2019",,,17-Mar-20
https://thelogicalindian.com//fact-check/cow-urine-covid-19-20204,"While cow urine and cow dung might be used in some medicines, there is no empirical evidence to suggest that it can cure or prevent COVID-19",,,17-Mar-20
https://thelogicalindian.com//fact-check/corona-outbreak-gargling-myths-20198,"""While staying hydrated by drinking water is important for overall health, it does not prevent the coronavirus,"" the World Health Organization wrote on Twitter",,,17-Mar-20
https://thelogicalindian.com//fact-check/coronavirus-outbreak-covid-19-lockdown-viral-audio-20189,The Press Information Bureau's (PIB) official fact-checking Twitter handle on Sunday debunked the claim,,,16-Mar-20
https://thelogicalindian.com//fact-check/bengaluru-techie-wife-coronavirus-20177,"Reportedly, the 25-year-old woman who had recently returned from her honeymoon in Italy tested positive, was put under quarantine after her husband was tested positive for the virus",,,15-Mar-20
https://thelogicalindian.com//fact-check/ankit-sharma-stabbed-400-times-20174,"Several reports claiming Sharma sustained severe fatal injuries and was ""stabbed over 400 times"" during the violence were shared extensively on social media and were also picked up by a number of news organisations",,,15-Mar-20
https://thelogicalindian.com//fact-check/mosquito-coronavirus-outbreak-20171,"According to WHO, there is no information or evidence that suggest that the novel coronavirus could be transmitted by mosquitoes",,,15-Mar-20
https://thelogicalindian.com//fact-check/unicef-coronavirus-outbreak-pandemic-20169,"Charlotte Petri Gornitzka, Unicef deputy executive director for partnerships, said in a statement on March 6 that these posts and online messages misappropriated UNICEF's name",,,15-Mar-20
https://thelogicalindian.com//fact-check/jair-bolsonaro-coronavirus-ourbreak-covid-19-positive-20166,"In an appearance on ""America's Newsroom,"" Eduardo, his son denied that his father tested positive for COVID-19",,,14-Mar-20
https://thelogicalindian.com//fact-check/coronavirus-outbreak-myths-novel-20160,People claim that the novel predicted the COVID-19 pandemic much before it's time,,,14-Mar-20
https://thelogicalindian.com//fact-check/coronavirus-outbreak-karnataka-state-epidemic-20138,"The Karnataka government officials have clarified that invoking Epidemic Diseases Act, 1897 does not mean that Covid-19 has been declared a state epidemic'",,,12-Mar-20
https://thelogicalindian.com//fact-check/coronavirus-outbreak-vaccines-israel-20135,The WHO has clearly stated on its website “there is no vaccine and no specific antiviral medicine to prevent or treat COVID-2019,,,12-Mar-20
https://thelogicalindian.com//fact-check/madhupurnima-kishwar-fake-news-20121,The video is being circulated with a claim that children are being radicalized to wage a war against India and are being asked to sacrifice their lives to achieve the same,,,11-Mar-20
https://thelogicalindian.com//fact-check/temple-meat-hindu-muslim-20089,The things lying on the ground were found to be feathers of a rooster and other waste material that were thrown by a shopkeeper into a dustbin,,,10-Mar-20
https://thelogicalindian.com//fact-check/coimbatore-biryani-fact-check-20048,Several Twitteratis shared the image saying that the 'impotency tablets would control the Hindu population' in the country,,,8-Mar-20
https://thelogicalindian.com//fact-check/coronavirus-myths-20044,The Logical Indian has curated and busted a list of myths and fake news surrounding the deadly air-borne virus,,,7-Mar-20
https://thelogicalindian.com//fact-check/ravish-kumar-delhi-riots-20043,Ravish Kumar held that his intention was to squash the rumours about the identity of the criminal and not propagate it,,,7-Mar-20
https://thelogicalindian.com//fact-check/maid-muslim-hindu-20023,The Times of India had reported on the incident back in 2011,,,6-Mar-20
https://thelogicalindian.com//fact-check/simpsons-coronavirus-20018,"Twitter is convinced that an early episode of ""The Simpsons"" predicted the coronavirus outbreak",,,6-Mar-20
https://thelogicalindian.com//fact-check/ayush-ministry-coronavirus-20013,"While the drug was successful in reducing the symptoms of Swine Flu, there's no empirical evidence to prove that the drug can prevent the onset of Coronavirus Infection",,,6-Mar-20
https://thelogicalindian.com//fact-check/coronavirus-myths-meat-19984,The new coronavirus is a respiratory virus which spreads primarily through contact with an infected person via respiratory droplets but not from eating meat,,,4-Mar-20
https://thelogicalindian.com//fact-check/women-protestors-paid-cash-19976,This viral video was shared with comments accusing the Muslim women being funded by political parties and terrorist organisations to instigate riots,,,3-Mar-20
https://thelogicalindian.com//fact-check/shahrukh-anurag-mishra-jaffrabad-19932,"Many social media users shared the collage with the images of Anurag Mishra and the Jaffrabad shooter with a caption written in Hindi when translated read: "" Shahrukh turned out to be Anurag Mishra",,,27-Feb-20
https://thelogicalindian.com//fact-check/australia-quaden-bayles-bullying-go-fund-me-19903,Some of the social media users have claimed that Quaden Bayles is an 18-year-old man who is scamming the internet for money,,,27-Feb-20
https://thelogicalindian.com//fact-check/ashok-nagar-mosque-vandalised-19884,False claims of the video being filmed in 2018 from Samastipur in Bihar where saffron flags were hoisted by a mob on a mosque are being circulated on social media,,,26-Feb-20
https://thelogicalindian.com//fact-check/siddhar-yogi-found-alive-tamil-nadu-19862,The footage actually shows a man with a chronic skin disease receiving treatment at a hospital in Kazakhstan,,,24-Feb-20
https://thelogicalindian.com//fact-check/ratan-tata-tata-trust-jnu-19882,"""Mr Tata does not participate in such discourses",,,24-Feb-20
https://thelogicalindian.com//fact-check/sonbhadra-gold-reserve-gsi-19839,Deposits worth Rs 12 lakh crore were alleged to have been discovered by the Geological Survey of India (GSI) which was claimed to be almost five times India's current reserve of the precious metal,,,23-Feb-20
https://thelogicalindian.com//fact-check/namaste-trump-gujarat-wall-19834,The photo is a doctored version of an image that only shows the murals of Trump and Modi,,,21-Feb-20
https://thelogicalindian.com//fact-check/recep-tayyip-erdoan-turkey-pakistan-amir-khan-19836,Aamir Khan met the Turkish president way back in 2017 with the intention of promoting his movie 'Secret Superstar,,,21-Feb-20
